EE,SO2,2017,9,0.9770594406783643
EE,SO2,2017,10,0.8634765639888227
EE,SO2,2017,11,1.1954350311405915
EE,SO2,2017,12,0.6660063264885617
EE,SO2,2018,1,0.5623666220639058
EE,SO2,2018,2,0.6483209878646495
EE,SO2,2018,3,0.8908694741976979
EE,SO2,2018,4,0.6811161174679187
EE,SO2,2018,5,0.5016882927114994
EE,SO2,2018,6,0.7544404237003369
EE,SO2,2018,7,0.3073667077385457
EE,SO2,2018,8,0.6177664152856694
EE,SO2,2018,9,1.285640268924789
EE,SO2,2018,10,1.069907043338291
EE,SO2,2018,11,0.6563806218457906
EE,SO2,2018,12,0.6649487343313656
EE,SO2,2019,1,1.124716294446613
EE,SO2,2019,2,1.204782468397429
EE,SO2,2019,3,1.0369195548939534
EE,SO2,2019,4,1.0097799131038685
EE,SO2,2019,5,0.97245993087395
EE,SO2,2019,6,0.7225283850178534
EE,SO2,2019,7,0.6198902008672643
EE,SO2,2019,8,0.8722552514824631
EE,SO2,2019,9,0.7143841561434048
EE,SO2,2019,10,0.9719852353984053
EE,SO2,2019,11,0.8880571044589455
ES,CO,2013,1,348.1958198100062
ES,CO,2013,2,328.8809025127894
ES,CO,2013,3,301.9289203465154
ES,CO,2013,4,284.8604465701884
ES,CO,2013,5,266.42450389501914
ES,CO,2013,6,262.6838420355218
ES,CO,2013,7,287.1082567283133
ES,CO,2013,8,280.83176248707014
ES,CO,2013,9,279.82913973081406
ES,CO,2013,10,287.20341011503376
ES,CO,2013,11,299.44874622950437
ES,CO,2013,12,372.6687413525172
ES,CO,2014,1,325.26258573421933
ES,CO,2014,2,301.793834410833
ES,CO,2014,3,313.1637148234043
ES,CO,2014,4,287.5389534223648
ES,CO,2014,5,258.0702578960763
ES,CO,2014,6,255.68889270095417
ES,CO,2014,7,253.1556528524892
ES,CO,2014,8,259.242303961901
ES,CO,2014,9,271.29519020760176
ES,CO,2014,10,296.7384814492937
ES,CO,2014,11,307.03084965219006
ES,CO,2014,12,345.2087971059036
ES,CO,2015,1,378.0762116553997
ES,CO,2015,2,330.75686840030926
ES,CO,2015,3,321.4794029969002
ES,CO,2015,4,287.4157320862671
ES,CO,2015,5,259.9666037245906
ES,CO,2015,6,253.35934949058355
ES,CO,2015,7,271.125344193777
ES,CO,2015,8,272.5396995341416
ES,CO,2015,9,275.6247415287296
ES,CO,2015,10,298.739392321247
ES,CO,2015,11,332.7543329090205
ES,CO,2015,12,381.9920978336703
ES,CO,2016,1,338.7473714657555
ES,CO,2016,2,329.4723752557565
ES,CO,2016,3,330.64045132015104
ES,CO,2016,4,295.50473760161697
ES,CO,2016,5,285.5350889844975
ES,CO,2016,6,272.7726221304395
ES,CO,2016,7,260.5607244761705
ES,CO,2016,8,278.5878406570712
ES,CO,2016,9,281.22936793092066
ES,CO,2016,10,305.17333698057405
ES,CO,2016,11,337.351189264073
ES,CO,2016,12,380.8365204923778
ES,CO,2017,1,390.0342270407519
ES,CO,2017,2,335.63121827119517
ES,CO,2017,3,308.307833969981
ES,CO,2017,4,289.82937221768816
ES,CO,2017,5,284.69743249510066
ES,CO,2017,6,278.43207344144577
ES,CO,2017,7,268.59118420701964
ES,CO,2017,8,274.2400010664952
ES,CO,2017,9,286.32476662283585
ES,CO,2017,10,306.08436750119176
ES,CO,2017,11,360.86348706450616
ES,CO,2017,12,360.95763620842104
ES,CO,2018,1,352.0274810632929
ES,CO,2018,2,348.2732557309535
ES,CO,2018,3,297.48316970552276
ES,CO,2018,4,298.1543946586132
ES,CO,2018,5,274.05448130947747
ES,CO,2018,6,263.51908984348887
ES,CO,2018,7,265.1251836463552
ES,CO,2018,8,283.7123762923439
ES,CO,2018,9,297.72835031860296
ES,CO,2018,10,300.55399129706933
ES,CO,2018,11,340.9240969260738
ES,CO,2018,12,380.2412209675905
ES,NO2,2013,1,22.0158788347717
ES,NO2,2013,2,19.57068155899198
ES,NO2,2013,3,16.98965144444939
ES,NO2,2013,4,15.74510551222859
ES,NO2,2013,5,14.191552173807203
ES,NO2,2013,6,13.843344427932266
ES,NO2,2013,7,15.127199278914722
ES,NO2,2013,8,14.034848963807628
ES,NO2,2013,9,16.4888363956009
ES,NO2,2013,10,18.66006177777778
ES,NO2,2013,11,19.14264234062448
ES,NO2,2013,12,25.752239736769166
ES,NO2,2014,1,19.9153616477118
ES,NO2,2014,2,17.652533819325296
ES,NO2,2014,3,18.74329199760647
ES,NO2,2014,4,15.796974908497734
ES,NO2,2014,5,13.463194726105028
ES,NO2,2014,6,14.20191645630155
ES,NO2,2014,7,13.417918005310689
ES,NO2,2014,8,12.93030211275489
ES,NO2,2014,9,16.787601459683543
ES,NO2,2014,10,21.07348416309555
ES,NO2,2014,11,19.430987425640904
ES,NO2,2014,12,22.770184054772578
ES,NO2,2015,1,24.506418206930448
ES,NO2,2015,2,19.33158091968339
ES,NO2,2015,3,20.07682731862605
ES,NO2,2015,4,16.238133489502264
ES,NO2,2015,5,14.850683743107133
ES,NO2,2015,6,15.174740221243246
ES,NO2,2015,7,15.089309763470812
ES,NO2,2015,8,13.513305957118108
ES,NO2,2015,9,16.66582596208254
ES,NO2,2015,10,20.009292407741953
ES,NO2,2015,11,23.21237422615635
ES,NO2,2015,12,27.323850468423906
ES,NO2,2016,1,20.23703072194578
ES,NO2,2016,2,18.22402025876574
ES,NO2,2016,3,17.40810020653623
ES,NO2,2016,4,15.338717985712284
ES,NO2,2016,5,14.15125331908307
ES,NO2,2016,6,13.700026269718666
ES,NO2,2016,7,14.103207376094092
ES,NO2,2016,8,13.953630727054396
ES,NO2,2016,9,17.32676622274479
ES,NO2,2016,10,20.50778893013385
ES,NO2,2016,11,21.598273104956462
ES,NO2,2016,12,24.28390107826137
ES,NO2,2017,1,23.3652706078616
ES,NO2,2017,2,20.52051773882468
ES,NO2,2017,3,19.870528144364982
ES,NO2,2017,4,16.65256152566127
ES,NO2,2017,5,15.350252120301139
ES,NO2,2017,6,14.97884954891581
ES,NO2,2017,7,14.120078919557663
ES,NO2,2017,8,14.24972876025329
ES,NO2,2017,9,16.428728552837807
ES,NO2,2017,10,21.227678814731732
ES,NO2,2017,11,25.36441913290493
ES,NO2,2017,12,22.335172280665628
ES,NO2,2018,1,20.484017908414216
ES,NO2,2018,2,20.20786391556742
ES,NO2,2018,3,14.895509052666428
ES,NO2,2018,4,14.95213703771155
ES,NO2,2018,5,13.819876606924357
ES,NO2,2018,6,12.679104222479177
ES,NO2,2018,7,12.630942430338123
ES,NO2,2018,8,13.451376507966346
ES,NO2,2018,9,15.504934932466954
ES,NO2,2018,10,17.1771042317475
ES,NO2,2018,11,18.677220479422722
ES,NO2,2018,12,22.362169097624285
ES,O3,2013,1,47.846403860302864
ES,O3,2013,2,56.80681851861115
ES,O3,2013,3,65.44831205370562
ES,O3,2013,4,72.38494220049526
ES,O3,2013,5,70.61744562897714
ES,O3,2013,6,72.41127559409958
ES,O3,2013,7,75.4933708323121
ES,O3,2013,8,70.26161078505244
ES,O3,2013,9,59.209230473629475
ES,O3,2013,10,48.121289567022544
ES,O3,2013,11,48.1240226402822
ES,O3,2013,12,42.00336117270481
ES,O3,2014,1,49.888497817788746
ES,O3,2014,2,57.02950706102816
ES,O3,2014,3,68.63476251358999
ES,O3,2014,4,67.14598821811897
ES,O3,2014,5,75.39276089480242
ES,O3,2014,6,73.62665911622479
ES,O3,2014,7,67.29918036121202
ES,O3,2014,8,62.04854884817678
ES,O3,2014,9,55.154096341979375
ES,O3,2014,10,46.069103215760684
ES,O3,2014,11,45.413046675137544
ES,O3,2014,12,40.24289468146395
ES,O3,2015,1,43.96713366955568
ES,O3,2015,2,58.17448699505537
ES,O3,2015,3,61.31964557762982
ES,O3,2015,4,69.63197542280945
ES,O3,2015,5,73.3202096127853
ES,O3,2015,6,77.03153914283095
ES,O3,2015,7,69.09826372385331
ES,O3,2015,8,63.38614692138884
ES,O3,2015,9,60.536009377975226
ES,O3,2015,10,49.05957770974357
ES,O3,2015,11,41.14490796426735
ES,O3,2015,12,34.256278486436095
ES,O3,2016,1,45.421502694265385
ES,O3,2016,2,55.69063463774677
ES,O3,2016,3,64.48250092665162
ES,O3,2016,4,67.36399923032151
ES,O3,2016,5,71.09508776399568
ES,O3,2016,6,65.82922863696231
ES,O3,2016,7,69.93019332417396
ES,O3,2016,8,66.58393977096658
ES,O3,2016,9,60.094424581325605
ES,O3,2016,10,48.51542769049648
ES,O3,2016,11,43.527715120284725
ES,O3,2016,12,36.79055875968629
ES,O3,2017,1,45.49632747187985
ES,O3,2017,2,54.062191627920186
ES,O3,2017,3,63.96563095131773
ES,O3,2017,4,73.1794895975237
ES,O3,2017,5,69.45448257643835
ES,O3,2017,6,68.58425456232504
ES,O3,2017,7,65.11163284603752
ES,O3,2017,8,63.88366843638091
ES,O3,2017,9,59.31176021201351
ES,O3,2017,10,49.881267494845204
ES,O3,2017,11,44.20413768161793
ES,O3,2017,12,44.50596445861801
ES,O3,2018,1,46.01520130197403
ES,O3,2018,2,54.01840257719545
ES,O3,2018,3,68.08820820282713
ES,O3,2018,4,71.8573440053995
ES,O3,2018,5,75.26221800418026
ES,O3,2018,6,67.16033927703349
ES,O3,2018,7,70.30536002553508
ES,O3,2018,8,68.23125444482633
ES,O3,2018,9,63.68698169285717
ES,O3,2018,10,52.59883864527396
ES,O3,2018,11,44.60441409152689
ES,O3,2018,12,36.28802484121449
ES,PM10,2013,1,17.72191330275225
ES,PM10,2013,2,20.921275733511987
ES,PM10,2013,3,14.947153076828485
ES,PM10,2013,4,18.60864661367057
ES,PM10,2013,5,15.355729180519873
ES,PM10,2013,6,18.606929999505176
ES,PM10,2013,7,23.89816812707002
ES,PM10,2013,8,22.508760378389887
ES,PM10,2013,9,18.75114706268471
ES,PM10,2013,10,17.00637590883085
ES,PM10,2013,11,16.120405126056394
ES,PM10,2013,12,22.523354287166807
ES,PM10,2014,1,15.717611393632799
ES,PM10,2014,2,14.966018397754707
ES,PM10,2014,3,21.489124393185783
ES,PM10,2014,4,17.128070665689897
ES,PM10,2014,5,17.298657163821172
ES,PM10,2014,6,19.788879539975696
ES,PM10,2014,7,18.49250564969063
ES,PM10,2014,8,17.834154817165068
ES,PM10,2014,9,19.269838872360292
ES,PM10,2014,10,23.194158104303902
ES,PM10,2014,11,17.517513026862012
ES,PM10,2014,12,22.417744020630245
ES,PM10,2015,1,22.041200204912716
ES,PM10,2015,2,15.237713267569847
ES,PM10,2015,3,21.29713994650633
ES,PM10,2015,4,18.774448558809457
ES,PM10,2015,5,19.726801121948863
ES,PM10,2015,6,19.73451682586532
ES,PM10,2015,7,22.124776682391023
ES,PM10,2015,8,20.021175672584754
ES,PM10,2015,9,16.387875556927195
ES,PM10,2015,10,17.073494510897024
ES,PM10,2015,11,20.787121656771138
ES,PM10,2015,12,31.22414708476228
ES,PM10,2016,1,16.194134204219015
ES,PM10,2016,2,19.313022947601617
ES,PM10,2016,3,16.200009224997434
ES,PM10,2016,4,12.477318610986664
ES,PM10,2016,5,15.440632898376418
ES,PM10,2016,6,18.371530615632246
ES,PM10,2016,7,21.06070528938384
ES,PM10,2016,8,23.449535660474613
ES,PM10,2016,9,20.865746336741246
ES,PM10,2016,10,21.019433509880752
ES,PM10,2016,11,16.804133633341905
ES,PM10,2016,12,21.816998893083802
ES,PM10,2017,1,21.5018878876113
ES,PM10,2017,2,22.4435885587494
ES,PM10,2017,3,19.92831227426848
ES,PM10,2017,4,20.66886128217935
ES,PM10,2017,5,16.655095748487742
ES,PM10,2017,6,21.7697007439581
ES,PM10,2017,7,21.010530723273032
ES,PM10,2017,8,23.049913179298503
ES,PM10,2017,9,19.82655323848407
ES,PM10,2017,10,25.691648163624162
ES,PM10,2017,11,21.717003684273898
ES,PM10,2017,12,18.007541474895618
ES,PM10,2018,1,16.79849464723328
ES,PM10,2018,2,16.02661536578708
ES,PM10,2018,3,15.219686849886374
ES,PM10,2018,4,19.543312832455474
ES,PM10,2018,5,17.68629946424881
ES,PM10,2018,6,16.695389049716788
ES,PM10,2018,7,20.006327909982748
ES,PM10,2018,8,23.503280174125003
ES,PM10,2018,9,24.43867617670543
ES,PM10,2018,10,18.372456113265816
ES,PM10,2018,11,15.252894065689654
ES,PM10,2018,12,23.13141226235517
ES,PM2.5,2013,1,8.040968832029002
ES,PM2.5,2013,2,10.068979803086654
ES,PM2.5,2013,3,6.824143090706234
ES,PM2.5,2013,4,8.424693419830966
ES,PM2.5,2013,5,6.51295383615852
ES,PM2.5,2013,6,8.199195808456857
ES,PM2.5,2013,7,10.855368234872776
ES,PM2.5,2013,8,10.088063390520961
ES,PM2.5,2013,9,8.284012243685737
ES,PM2.5,2013,10,7.469054080091804
ES,PM2.5,2013,11,7.353883062563069
ES,PM2.5,2013,12,11.485024135081803
ES,PM2.5,2014,1,7.717706019992006
ES,PM2.5,2014,2,6.453029580424437
ES,PM2.5,2014,3,10.292590948404959
ES,PM2.5,2014,4,7.816068806485055
ES,PM2.5,2014,5,7.779679454310864
ES,PM2.5,2014,6,9.03616302161404
ES,PM2.5,2014,7,8.487902348942153
ES,PM2.5,2014,8,8.399287080914892
ES,PM2.5,2014,9,8.762812448888202
ES,PM2.5,2014,10,9.952514680495758
ES,PM2.5,2014,11,8.076975168330646
ES,PM2.5,2014,12,10.498738014256102
ES,PM2.5,2015,1,11.027196514488937
ES,PM2.5,2015,2,7.201940267175694
ES,PM2.5,2015,3,10.427747517058823
ES,PM2.5,2015,4,8.271807344971608
ES,PM2.5,2015,5,8.717514701279036
ES,PM2.5,2015,6,9.150515912039724
ES,PM2.5,2015,7,10.137142787458627
ES,PM2.5,2015,8,8.633338853221646
ES,PM2.5,2015,9,7.136458936792439
ES,PM2.5,2015,10,8.411051271184213
ES,PM2.5,2015,11,10.66965134666693
ES,PM2.5,2015,12,16.53475616835592
ES,PM2.5,2016,1,8.285653347551227
ES,PM2.5,2016,2,7.841312985835136
ES,PM2.5,2016,3,8.071638985338287
ES,PM2.5,2016,4,5.747943664403697
ES,PM2.5,2016,5,7.328522011054
ES,PM2.5,2016,6,8.013996483856072
ES,PM2.5,2016,7,9.029692881046305
ES,PM2.5,2016,8,10.471967264813683
ES,PM2.5,2016,9,8.932182225133948
ES,PM2.5,2016,10,9.703987467812237
ES,PM2.5,2016,11,8.13547389284178
ES,PM2.5,2016,12,11.395119987913558
ES,PM2.5,2017,1,11.428310742210462
ES,PM2.5,2017,2,10.470505291230724
ES,PM2.5,2017,3,9.631041868229435
ES,PM2.5,2017,4,9.663615772274492
ES,PM2.5,2017,5,7.173779691699145
ES,PM2.5,2017,6,9.53826766536719
ES,PM2.5,2017,7,8.935119356592065
ES,PM2.5,2017,8,9.760349345167363
ES,PM2.5,2017,9,9.143721809252877
ES,PM2.5,2017,10,12.46203515177449
ES,PM2.5,2017,11,10.277894616051992
ES,PM2.5,2017,12,9.210245007303508
ES,PM2.5,2018,1,8.626633070328637
ES,PM2.5,2018,2,8.803018348935485
ES,PM2.5,2018,3,7.491708671379193
ES,PM2.5,2018,4,8.670908584384787
ES,PM2.5,2018,5,8.910019344231845
ES,PM2.5,2018,6,7.719370431242238
ES,PM2.5,2018,7,9.150730086093342
ES,PM2.5,2018,8,10.689021271954806
ES,PM2.5,2018,9,11.741582911882563
ES,PM2.5,2018,10,8.917397229649294
ES,PM2.5,2018,11,8.032524394751903
ES,PM2.5,2018,12,12.493337258299777
FI,CO,2013,1,193.70471297322499
FI,CO,2013,2,192.41919907101743
FI,CO,2013,3,203.30723485830086
FI,CO,2013,4,171.9251961745484
FI,CO,2013,5,155.4320507648763
FI,CO,2013,6,140.2816179379102
FI,CO,2013,7,135.59658464368022
FI,CO,2013,8,161.78733381281802
FI,CO,2013,9,159.2914805979956
FI,CO,2013,10,148.3240093225273
FI,CO,2013,11,133.90294057166358
FI,CO,2013,12,156.09155541332834
FI,CO,2014,1,100.5040650406504
FI,CO,2014,2,77.74162323725197
FI,CO,2014,3,59.56698241382232
FI,CO,2014,4,39.13263888888889
FI,CO,2014,5,46.32325268817204
FI,CO,2014,6,34.49608540925267
FI,CO,2014,7,43.02988186770632
FI,CO,2014,8,49.92866756393001
FI,CO,2014,9,60.450000015894574
FI,CO,2014,10,52.516678506216316
FI,CO,2014,11,53.460306406685234
FI,CO,2014,12,60.61235573659199
FI,CO,2015,1,87.542201215395
FI,CO,2015,2,85.7036485480268
FI,CO,2015,3,82.04220558202859
FI,CO,2015,4,58.40277777777778
FI,CO,2015,5,44.32358939496941
FI,CO,2015,6,39.367616400277974
FI,CO,2015,7,41.91459074733096
FI,CO,2015,8,70.44594594594595
FI,CO,2015,9,83.03788420300215
FI,CO,2015,10,120.8686730506156
FI,CO,2015,11,79.26293408929837
FI,CO,2015,12,93.0680384171516
FI,CO,2016,1,185.99196473162027
FI,CO,2016,2,192.59479520298328
FI,CO,2016,3,182.52329355262847
FI,CO,2016,4,167.63623360322308
FI,CO,2016,5,142.35712326213877
FI,CO,2016,6,115.66647035935345
FI,CO,2016,7,107.87524891577947
FI,CO,2016,8,108.66594846989874
FI,CO,2016,9,119.66841312440867
FI,CO,2016,10,126.53346821814574
FI,CO,2016,11,149.53236071268717
FI,CO,2016,12,144.3982216851982
FI,CO,2017,1,166.71916307868906
FI,CO,2017,2,169.29583349682036
FI,CO,2017,3,169.60164383143595
FI,CO,2017,4,155.70507058157048
FI,CO,2017,5,135.2521982828776
FI,CO,2017,6,107.03500747117194
FI,CO,2017,7,98.53911275761102
FI,CO,2017,8,108.75685461105839
FI,CO,2017,9,138.564647287718
FI,CO,2017,10,148.36639748850178
FI,CO,2017,11,144.517222181956
FI,CO,2017,12,153.1113858111765
FI,CO,2018,1,170.50161751389825
FI,CO,2018,2,178.26928897921147
FI,CO,2018,3,171.5820990828133
FI,CO,2018,4,160.25436618428836
FI,CO,2018,5,138.45827722356907
FI,CO,2018,6,108.60393813893765
FI,CO,2018,7,106.17822578389158
FI,CO,2018,8,114.91612877384308
FI,CO,2018,9,133.46487150111213
FI,CO,2018,10,125.36424682986352
FI,CO,2018,11,137.93874944051106
FI,CO,2018,12,157.16648776438163
FI,NO2,2013,1,18.59235434207418
FI,NO2,2013,2,17.643375978421506
FI,NO2,2013,3,19.77204135349567
FI,NO2,2013,4,16.483957126422958
FI,NO2,2013,5,13.148185568925813
FI,NO2,2013,6,12.24496457566699
FI,NO2,2013,7,10.19977941546729
FI,NO2,2013,8,12.691986945154328
FI,NO2,2013,9,12.15806978369356
FI,NO2,2013,10,13.904486169396042
FI,NO2,2013,11,14.438328874347343
FI,NO2,2013,12,13.730730862269182
FI,NO2,2014,1,19.095012285099013
FI,NO2,2014,2,16.116873523116833
FI,NO2,2014,3,15.54887355983464
FI,NO2,2014,4,13.801719509589777
FI,NO2,2014,5,12.843885481750162
FI,NO2,2014,6,10.15677136263255
FI,NO2,2014,7,11.784911200444911
FI,NO2,2014,8,11.595029858350026
FI,NO2,2014,9,14.501276567587148
FI,NO2,2014,10,13.539790792938986
FI,NO2,2014,11,14.417756676453338
FI,NO2,2014,12,14.848703178018177
FI,NO2,2015,1,15.273645745544155
FI,NO2,2015,2,16.705890428102563
FI,NO2,2015,3,18.86361509866414
FI,NO2,2015,4,12.770633114231634
FI,NO2,2015,5,12.16615533139575
FI,NO2,2015,6,10.912317262478409
FI,NO2,2015,7,10.553352502164477
FI,NO2,2015,8,14.244896355504274
FI,NO2,2015,9,13.947267726180623
FI,NO2,2015,10,16.633172285646
FI,NO2,2015,11,14.331582425800134
FI,NO2,2015,12,14.739028199596303
FI,NO2,2016,1,19.436953912828596
FI,NO2,2016,2,14.670153207530896
FI,NO2,2016,3,16.634523191145277
FI,NO2,2016,4,14.539890412633795
FI,NO2,2016,5,13.863222128121937
FI,NO2,2016,6,10.454486468183795
FI,NO2,2016,7,8.71767011606495
FI,NO2,2016,8,9.63154143821714
FI,NO2,2016,9,11.102035463552777
FI,NO2,2016,10,11.699585526266624
FI,NO2,2016,11,12.948461654364225
FI,NO2,2016,12,14.029541754212534
FI,NO2,2017,1,15.83486870483503
FI,NO2,2017,2,19.517952981435126
FI,NO2,2017,3,14.712049808524819
FI,NO2,2017,4,11.928086209225745
FI,NO2,2017,5,11.067308096382266
FI,NO2,2017,6,10.054592377324061
FI,NO2,2017,7,8.665807494109378
FI,NO2,2017,8,10.730662749282368
FI,NO2,2017,9,10.662370614471484
FI,NO2,2017,10,11.621569630764865
FI,NO2,2017,11,13.740012890371318
FI,NO2,2017,12,12.587775853947514
FI,NO2,2018,1,14.690613263076433
FI,NO2,2018,2,18.585580368656327
FI,NO2,2018,3,16.921584453889444
FI,NO2,2018,4,16.186911338464338
FI,NO2,2018,5,12.386800246146194
FI,NO2,2018,6,7.896816294579182
FI,NO2,2018,7,8.732876795747305
FI,NO2,2018,8,9.972487820851773
FI,NO2,2018,9,9.532628858667717
FI,NO2,2018,10,11.717694221207918
FI,NO2,2018,11,11.501077295643391
FI,NO2,2018,12,12.146523097623023
FI,O3,2013,1,52.96084337349398
FI,O3,2013,2,52.5565542475342
FI,O3,2013,3,70.39912937986156
FI,O3,2013,4,76.84513011152417
FI,O3,2013,5,67.76820571922495
FI,O3,2013,6,62.419570518367024
FI,O3,2013,7,51.99612373641408
FI,O3,2013,8,50.32670260420621
FI,O3,2013,9,40.75351938750309
FI,O3,2013,10,44.936151730128856
FI,O3,2013,11,46.97585270147902
FI,O3,2013,12,49.96696904364805
FI,O3,2014,1,44.37933729290403
FI,O3,2014,2,47.69709510545165
FI,O3,2014,3,64.16014414414414
FI,O3,2014,4,70.12396937573617
FI,O3,2014,5,60.83410071942446
FI,O3,2014,6,51.11191365038143
FI,O3,2014,7,53.69917645264603
FI,O3,2014,8,55.182510084481315
FI,O3,2014,9,43.98912869704237
FI,O3,2014,10,41.61108312342569
FI,O3,2014,11,39.55464601769911
FI,O3,2014,12,49.90171919551189
FI,O3,2015,1,51.63396966212751
FI,O3,2015,2,59.19472668924902
FI,O3,2015,3,62.748845185788674
FI,O3,2015,4,67.80519627183362
FI,O3,2015,5,67.06607623734509
FI,O3,2015,6,59.43946471053467
FI,O3,2015,7,48.915113451687894
FI,O3,2015,8,50.553391124677965
FI,O3,2015,9,42.66780579876378
FI,O3,2015,10,42.530298477886085
FI,O3,2015,11,40.40919473200909
FI,O3,2015,12,51.09701292538826
FI,O3,2016,1,42.50867127180569
FI,O3,2016,2,55.64464021521303
FI,O3,2016,3,63.33799842085041
FI,O3,2016,4,68.02239324543164
FI,O3,2016,5,72.02877757688128
FI,O3,2016,6,61.15549267080807
FI,O3,2016,7,52.649357940822085
FI,O3,2016,8,47.04899516406101
FI,O3,2016,9,42.38450687485833
FI,O3,2016,10,43.35302576717501
FI,O3,2016,11,46.12552224447671
FI,O3,2016,12,57.52792191541609
FI,O3,2017,1,57.01963726194654
FI,O3,2017,2,61.8448811072372
FI,O3,2017,3,69.81502487777108
FI,O3,2017,4,72.87596593472149
FI,O3,2017,5,67.59198549626427
FI,O3,2017,6,54.38985533614724
FI,O3,2017,7,46.94586643754523
FI,O3,2017,8,48.04371651345455
FI,O3,2017,9,32.086112319979165
FI,O3,2017,10,36.722873126105696
FI,O3,2017,11,42.62757221321839
FI,O3,2017,12,49.544521997180816
FI,O3,2018,1,47.74548643940243
FI,O3,2018,2,57.29657932227577
FI,O3,2018,3,69.4629117970987
FI,O3,2018,4,76.04140265643962
FI,O3,2018,5,75.80901597461708
FI,O3,2018,6,62.56699445422198
FI,O3,2018,7,55.20124521976247
FI,O3,2018,8,54.990711150311505
FI,O3,2018,9,49.580515792577984
FI,O3,2018,10,45.209710295322864
FI,O3,2018,11,41.7314010409266
FI,O3,2018,12,42.784919234610896
FI,PM10,2013,1,9.071260453780672
FI,PM10,2013,2,9.128158980288113
FI,PM10,2013,3,18.479715120679188
FI,PM10,2013,4,24.50355876590046
FI,PM10,2013,5,16.241630417764156
FI,PM10,2013,6,14.762351688227021
FI,PM10,2013,7,10.920609690884973
FI,PM10,2013,8,11.567714091481703
FI,PM10,2013,9,11.290052729329496
FI,PM10,2013,10,10.485733595757841
FI,PM10,2013,11,10.379553213024897
FI,PM10,2013,12,9.378334991904492
FI,PM10,2014,1,13.139441110440844
FI,PM10,2014,2,15.352807315639227
FI,PM10,2014,3,26.03632062202721
FI,PM10,2014,4,19.55841911929067
FI,PM10,2014,5,13.751028734079059
FI,PM10,2014,6,12.334223051506898
FI,PM10,2014,7,14.332393970239806
FI,PM10,2014,8,11.934468918619793
FI,PM10,2014,9,15.949060223807098
FI,PM10,2014,10,12.06094006679128
FI,PM10,2014,11,14.125622537338737
FI,PM10,2014,12,9.150322911163663
FI,PM10,2015,1,9.036112961671638
FI,PM10,2015,2,11.510537915685795
FI,PM10,2015,3,33.102659769632986
FI,PM10,2015,4,16.025026802770746
FI,PM10,2015,5,10.456779073481815
FI,PM10,2015,6,10.143774680294396
FI,PM10,2015,7,9.47492604564431
FI,PM10,2015,8,12.639112865479857
FI,PM10,2015,9,10.545147824524292
FI,PM10,2015,10,11.102260923087279
FI,PM10,2015,11,8.889251105713468
FI,PM10,2015,12,11.729961309125947
FI,PM10,2016,1,14.069496210070191
FI,PM10,2016,2,7.857779112664946
FI,PM10,2016,3,19.442053986367426
FI,PM10,2016,4,19.620364161792196
FI,PM10,2016,5,15.652325019977123
FI,PM10,2016,6,11.885342777631742
FI,PM10,2016,7,10.639754772624363
FI,PM10,2016,8,9.109383080159857
FI,PM10,2016,9,9.971822119903651
FI,PM10,2016,10,10.518411867304813
FI,PM10,2016,11,9.854146691881997
FI,PM10,2016,12,7.21678210777759
FI,PM10,2017,1,9.278114702261794
FI,PM10,2017,2,10.693033835209132
FI,PM10,2017,3,16.283310059396463
FI,PM10,2017,4,17.966428193809055
FI,PM10,2017,5,13.197339043331134
FI,PM10,2017,6,10.379621830471773
FI,PM10,2017,7,9.540623341681746
FI,PM10,2017,8,9.883400780313002
FI,PM10,2017,9,9.608324694182063
FI,PM10,2017,10,8.23080712774359
FI,PM10,2017,11,8.070960881769476
FI,PM10,2017,12,6.46937324752169
FI,PM10,2018,1,8.954386137707157
FI,PM10,2018,2,15.817196966277463
FI,PM10,2018,3,14.968227809251731
FI,PM10,2018,4,24.95250136363462
FI,PM10,2018,5,18.640803099582136
FI,PM10,2018,6,10.942048593349584
FI,PM10,2018,7,13.243951463358332
FI,PM10,2018,8,10.727423575560106
FI,PM10,2018,9,9.85718950095768
FI,PM10,2018,10,11.622769933977008
FI,PM10,2018,11,11.142268446953496
FI,PM10,2018,12,8.400205594037065
FI,PM2.5,2013,1,6.726278615317347
FI,PM2.5,2013,2,7.458144756164482
FI,PM2.5,2013,3,6.412789203868197
FI,PM2.5,2013,4,7.629341460123378
FI,PM2.5,2013,5,7.460509090975077
FI,PM2.5,2013,6,8.774054738027798
FI,PM2.5,2013,7,6.442175977566868
FI,PM2.5,2013,8,6.378738067774493
FI,PM2.5,2013,9,6.798808450071304
FI,PM2.5,2013,10,5.373026955580085
FI,PM2.5,2013,11,4.532311138077879
FI,PM2.5,2013,12,6.181205235704291
FI,PM2.5,2014,1,7.705354794242992
FI,PM2.5,2014,2,10.595604949941444
FI,PM2.5,2014,3,8.904268574828007
FI,PM2.5,2014,4,5.975431617043811
FI,PM2.5,2014,5,7.3471752739340905
FI,PM2.5,2014,6,6.461500925917242
FI,PM2.5,2014,7,8.553725770541769
FI,PM2.5,2014,8,6.8407338216808435
FI,PM2.5,2014,9,9.813621735091072
FI,PM2.5,2014,10,7.520038264683873
FI,PM2.5,2014,11,9.117568836003677
FI,PM2.5,2014,12,5.9833947876188365
FI,PM2.5,2015,1,6.492575561465656
FI,PM2.5,2015,2,7.555742082774563
FI,PM2.5,2015,3,9.429837196710698
FI,PM2.5,2015,4,5.594401899178601
