TR190231,TR,CO,hour,10.264,mg/m3,2016-02-04 09:00:00,2016-02-04 10:00:00,1,1
TR190231,TR,CO,hour,8.726,mg/m3,2016-02-04 10:00:00,2016-02-04 11:00:00,1,1
TR190231,TR,CO,hour,9.113,mg/m3,2016-02-04 11:00:00,2016-02-05 12:00:00,1,1
TR190231,TR,CO,hour,9.087,mg/m3,2016-02-05 12:00:00,2016-02-05 01:00:00,1,1
TR190231,TR,CO,hour,8.463,mg/m3,2016-02-12 09:00:00,2016-02-12 10:00:00,1,1
TR190231,TR,CO,hour,8.156,mg/m3,2016-02-12 10:00:00,2016-02-12 11:00:00,1,1
TR190231,TR,CO,hour,7.683,mg/m3,2016-02-16 08:00:00,2016-02-16 09:00:00,1,1
TR190231,TR,CO,hour,8.551,mg/m3,2016-03-01 09:00:00,2016-03-01 10:00:00,1,1
TR190231,TR,CO,hour,8.828,mg/m3,2016-11-03 11:00:00,2016-11-04 12:00:00,1,1
TR190231,TR,CO,hour,7.948,mg/m3,2016-11-19 08:00:00,2016-11-19 09:00:00,1,1
TR190231,TR,CO,hour,8.056,mg/m3,2016-11-19 09:00:00,2016-11-19 10:00:00,1,1
TR190231,TR,CO,hour,7.969,mg/m3,2016-11-19 10:00:00,2016-11-19 11:00:00,1,1
TR190231,TR,CO,hour,8.122,mg/m3,2016-11-20 10:00:00,2016-11-20 11:00:00,1,1
TR190231,TR,CO,hour,7.975,mg/m3,2016-11-21 10:00:00,2016-11-21 11:00:00,1,1
TR190231,TR,CO,hour,8.422,mg/m3,2016-11-22 07:00:00,2016-11-22 08:00:00,1,1
TR190231,TR,CO,hour,8.035,mg/m3,2016-11-22 10:00:00,2016-11-22 11:00:00,1,1
TR190231,TR,CO,hour,7.729,mg/m3,2016-11-25 09:00:00,2016-11-25 10:00:00,1,1
TR190231,TR,CO,hour,9.0,mg/m3,2016-11-25 11:00:00,2016-11-26 12:00:00,1,1
TR190231,TR,CO,hour,8.184,mg/m3,2016-11-26 12:00:00,2016-11-26 01:00:00,1,1
TR190231,TR,CO,hour,10.191,mg/m3,2016-11-26 09:00:00,2016-11-26 10:00:00,1,1
TR190231,TR,CO,hour,10.089,mg/m3,2016-11-27 08:00:00,2016-11-27 09:00:00,1,1
TR190231,TR,CO,hour,8.944,mg/m3,2016-11-28 09:00:00,2016-11-28 10:00:00,1,1
TR190231,TR,CO,hour,8.012,mg/m3,2016-12-11 08:00:00,2016-12-11 09:00:00,1,1
TR190231,TR,CO,hour,7.796,mg/m3,2016-12-11 09:00:00,2016-12-11 10:00:00,1,1
TR190231,TR,CO,hour,8.733,mg/m3,2016-12-23 09:00:00,2016-12-23 10:00:00,1,1
TR190231,TR,CO,hour,9.154,mg/m3,2017-01-11 08:00:00,2017-01-11 09:00:00,1,1
TR190231,TR,CO,hour,7.698,mg/m3,2017-01-11 09:00:00,2017-01-11 10:00:00,1,1
TR190231,TR,CO,hour,8.989,mg/m3,2017-01-11 10:00:00,2017-01-11 11:00:00,1,1
TR190231,TR,CO,hour,8.651,mg/m3,2017-01-16 11:00:00,2017-01-17 12:00:00,1,1
TR190231,TR,CO,hour,8.278,mg/m3,2017-02-04 10:00:00,2017-02-04 11:00:00,1,1
TR190231,TR,CO,hour,7.92,mg/m3,2017-02-05 12:00:00,2017-02-05 01:00:00,1,1
TR190231,TR,CO,hour,7.688,mg/m3,2017-02-05 01:00:00,2017-02-05 02:00:00,1,1
TR190231,TR,CO,hour,9.131,mg/m3,2017-02-19 01:00:00,2017-02-19 02:00:00,1,1
TR190231,TR,CO,hour,7.841,mg/m3,2017-02-24 08:00:00,2017-02-24 09:00:00,1,1
